name,link,image,regular_price,discount_price,category,store,date
iPhone 15 Plus 128GB Green,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Plus-128GB-Green,https://www.neptun.mk/2023/10/03/Apple_iPhone_15_Plus_Green_1.JPG?width=192,73890,,PHONE,Neptun,2023-10-11
iPhone 14 Pro 128GB Gold,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-Pro-128GB-Gold,https://www.neptun.mk/2023/02/24/77_1.JPG?width=192,78990,73990.0,PHONE,Neptun,2023-10-11
"iPhone 14 Pro, 128GB, Deep Purple",https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-Pro-128GB-Deep-Purple,https://www.neptun.mk/2023/03/06/iphone14.JPG?width=192,78990,73990.0,PHONE,Neptun,2023-10-11
iPhone 14 Pro 128GB Space Black,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-Pro-128GB-Space-Black,https://www.neptun.mk/2023/02/24/46.JPG?width=192,78990,73990.0,PHONE,Neptun,2023-10-11
"iPhone 14 Pro, 128GB, Silver",https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-Pro-128GB-Silver,https://www.neptun.mk/2023/02/24/41.JPG?width=192,78990,73990.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BZAHEUC), 6.7"", 8+512GB, 12+12/10MP, 3700 mAh, Graphite",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BZAHEUC--8-512GB-Graphite,https://www.neptun.mk/2023/08/11/ZFlip5Graphite_82ff69d2-91a5-41a7-9a52-fc8c4fbd4595.JPG?width=192,79999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BZEHEUC), 6.7"", 8/512GB, 12+12/10MP, 3700 mAh, Cream",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BZEHEUC--8-512GB-Cream,https://www.neptun.mk/2023/08/11/ZFlip5Cream_a115a856-8ce7-40db-b709-e05f8e85e678.JPG?width=192,79999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BLIHEUC), 6.7"", 8/512GB, 12+12/10MP, 3700 mAh, Lavender",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BLIHEUC--8-512GB-Lavender,https://www.neptun.mk/2023/08/11/ZFlip5Lavender_32f579db-2f8c-4a95-bb07-763ae6888de7.JPG?width=192,79999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Flip5 5G (SM-F731BLGHEUC), 6.7"", 8/512GB, 12+12/10MP, 3700 mAh, Mint",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Flip5-5G--SM-F731BLGHEUC--8-512GB-Mint,https://www.neptun.mk/2023/08/11/ZFlip5Mint_79097884-baec-4e6e-9009-843dcbff49f1.JPG?width=192,79999,,PHONE,Neptun,2023-10-11
"iPhone 14 Pro, 256GB, Gold",https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-Pro-256GB-Gold,https://www.neptun.mk/2022/09/23/4051661_3f26cb31-8856-4072-a0d8-3e94c41f05b4.jpg?width=192,87990,80497.0,PHONE,Neptun,2023-10-11
iPhone 14 Pro 256GB Silver,https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-Pro-256GB-Silver,https://www.neptun.mk/2023/02/24/41.JPG?width=192,87990,80497.0,PHONE,Neptun,2023-10-11
iPhone 15 Pro 128GB White Titanium,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Pro-128GB-White-Titanium,https://www.neptun.mk/2023/09/29/Iphone15ProWhite1.JPG?width=192,80690,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold4 5G, 7.6"", 12/256GB, 4400 mAh Graygreen",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold4-5G--SM-F936BZABEUC--12-256GB-Graygreen,https://www.neptun.mk/2022/08/26/greygreen_9e5a35a7-521c-45c2-8887-7d973bd91b9d.JPG?width=192,114999,81995.0,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold4 5G, 7.6"", 12/256GB, 4400 mAh Beige",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold4-5G--SM-F936BZEBEUC--12-256GB-Beige,https://www.neptun.mk/2022/08/26/frontsand_c03a440d-4697-429a-ae79-2239fa31c5cb.JPG?width=192,114999,81995.0,PHONE,Neptun,2023-10-11
"iPhone 14 Pro Max, 128GB, Space Black",https://www.neptun.mk/categories/mobilni_telefoni/iPhone-14-Pro-Max-128GB-Space-Black,https://www.neptun.mk/2023/02/24/76.JPG?width=192,87990,82999.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 Ultra 5G (SM-S918BZEDEUC) 8+256GB Beige,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-Ultra-5G--SM-S918BZEDEUC--8-256GB-Beige,https://www.neptun.mk/2023/02/24/%D1%81%D0%B0.JPG?width=192,83999,,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 Ultra 5G (SM-S918BZKDEUC) 8+256GB Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-Ultra-5G--SM-S918BZKDEUC--8-256GB-Black,https://www.neptun.mk/2023/02/24/%D1%81%D0%B0_%D1%86.JPG?width=192,83999,,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 Ultra 5G (SM-S918BLIDEUC) 8+256GB Light Pink,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-Ultra-5G--SM-S918BLIDEUC--8-256GB-Light-Pink,https://www.neptun.mk/2023/02/24/%D1%81%D0%B0_%D1%80.JPG?width=192,83999,,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 Ultra 5G (SM-S918BZGDEUC) 8+256GB Green,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-Ultra-5G--SM-S918BZGDEUC--8-256GB-Green,https://www.neptun.mk/2023/02/10/al-galaxy-s23-s918-sm-s918bzgdeuc-534785643_5d6ccd52-82ca-43b5-9e32-0f8003196a4e.jpg?width=192,83999,,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 Ultra 5G (SM-S918BLIHEUC) 12+512GB Light Pink,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-Ultra-5G--SM-S918BLIHEUC--12-512GB-Light-Pink,https://www.neptun.mk/2023/05/19/Samsung_11.JPG?width=192,94499,93499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 Ultra 5G (SM-S918BZKHEUC) 12+512GB Black,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-Ultra-5G--SM-S918BZKHEUC--12-512GB-Black,https://www.neptun.mk/2023/03/31/sm_1.JPG?width=192,94499,93499.0,PHONE,Neptun,2023-10-11
SAMSUNG Galaxy S23 Ultra 5G (SM-S918BZEHEUC) 12+512GB Beige,https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-S23-Ultra-5G--SM-S918BZEHEUC--12-512GB-Beige,https://www.neptun.mk/2023/04/24/sam_krem_1.JPG?width=192,94499,93499.0,PHONE,Neptun,2023-10-11
iPhone 15 Pro 512GB Black Titanium,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Pro-512GB-Black-Titanium,https://www.neptun.mk/2023/09/29/iPhone15ProBlack1.JPG?width=192,106390,,PHONE,Neptun,2023-10-11
iPhone 15 Pro 512GB Blue Titanium,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Pro-512GB-Blue-Titanium,https://www.neptun.mk/2023/09/29/iPhone_15_Pro_256GB_Blue_Titanium1.JPG?width=192,106390,,PHONE,Neptun,2023-10-11
iPhone 15 Pro 512GB Natural Titanium,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Pro-512GB-Natural-Titanium,https://www.neptun.mk/2023/10/06/A3_46ccafa7-0929-442d-9590-135037b8e0b0.JPG?width=192,106390,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold5 5G (SM-F946BLBBEUC) 12/256GB, 50+12+12/10+4MP, 4400 mAh, Icy Blue",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold5-5G--SM-F946BLBBEUC--12-256GB-Icy-Blue,https://www.neptun.mk/2023/08/11/ZFold55GIcyBlue_2c9fa29d-5129-4ee4-b810-4a544bb3ca67.JPG?width=192,113999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold5 5G (SM-F946BZEBEUC), 7.6"", 12/256GB, 50+12+12/10+4MP, 4400 mAh Cream",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold5-5G--SM-F946BZEBEUC--12-256GB-Cream,https://www.neptun.mk/2023/08/11/ZFold5Cream_56b7e87e-e6b0-4358-adf1-ed0d3718ee4c.JPG?width=192,113999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold5 5G (SM-F946BZKBEUC) 12/256GB, 50+12+12/10+4MP, 4400 mAh, Phantom Black",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold5-5G--SM-F946BZKBEUC--12-256GB-Phantom-Black,https://www.neptun.mk/2023/08/11/ZFold55GPhantomBlack_82cabf14-12bb-4eb0-bc41-a25f8459fa7e.JPG?width=192,113999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold5 5G (SM-F946BZECEUC), 7.6"", 12/512GB, 50+12+12/10+4MP, 4400 mAh Cream",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold5-5G--SM-F946BZECEUC--12-512GB-Cream,https://www.neptun.mk/2023/08/11/ZFold5Cream_b5d0f3a5-70f8-4841-a1d5-c33c35922fea.JPG?width=192,120999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold5 5G (SM-F946BLBCEUC) 12/512GB, 50+12+12/10+4MP, 4400 mAh, Icy Blue",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold5-5G--SM-F946BLBCEUC--12-512GB-Icy-Blue,https://www.neptun.mk/2023/08/11/ZFold55GIcyBlue_02d4dda3-b68e-47ea-9b67-8e49a340b8b6.JPG?width=192,120999,,PHONE,Neptun,2023-10-11
"SAMSUNG Galaxy Z Fold5 5G (SM-F946BZKCEUCC) 12/512GB, 50+12+12/10+4MP, 4400 mAh, Phantom Black",https://www.neptun.mk/categories/mobilni_telefoni/SAMSUNG-Galaxy-Z-Fold5-5G--SM-F946BZKCEUCC--12-512GB-Phantom-Black,https://www.neptun.mk/2023/08/11/ZFold55GPhantomBlack_1ef4eb8f-66b8-4f25-9f25-95ad78ec2673.JPG?width=192,120999,,PHONE,Neptun,2023-10-11
iPhone 15 Pro 1TB Natural Titanium,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Pro-1TB-Natural-Titanium,https://www.neptun.mk/2023/09/29/iPhone_15_Pro_256GB_Natural_Titanium1.JPG?width=192,123190,,PHONE,Neptun,2023-10-11
Apple iPhone 15 Pro 1TB Black Titanium,https://www.neptun.mk/categories/mobilni_telefoni/Apple-iPhone-15-Pro-1TB-Black-Titanium,https://www.neptun.mk/images/no_devices.png,123190,,PHONE,Neptun,2023-10-11
"HD LED TV FUEGO 32EL600T, 32""(82cm), 100Hz, HDMI, USB",https://www.neptun.mk/categories/televizori/LED-FUEGO-32-EL-600-T,https://www.neptun.mk/2023/10/06/FUEGO-32EL600T.jpg?width=192,5999,4799.0,TV,Neptun,2023-10-11
"HD LED SMART TV FUEGO 32EL610 ANDT, 32""(81cm), Android TV, WiFi",https://www.neptun.mk/categories/televizori/FUEGO-32-EL-610-AND-T,https://www.neptun.mk/2023/10/06/FUEGO-32EL610-ANDT.jpg?width=192,6999,6299.0,TV,Neptun,2023-10-11
"FHD SMART LED TV FUEGO 40EL610 ANDT, 40""(102cm), 60Hz, AndroidTV, WiFi",https://www.neptun.mk/categories/televizori/FUEGO-40-EL-610-AND-T,https://www.neptun.mk/2020/01/16/FUEGO-32-EL-610.jpg?width=192,9499,8999.0,TV,Neptun,2023-10-11
"LED HD TV PHILIPS 32 PHS 5507, 32""(80cm), USB, Pixel Plus HD, CI+",https://www.neptun.mk/categories/televizori/PHILIPS-32-PHS-5507,https://www.neptun.mk/2022/11/16/3_4074a880-cb6a-485a-a0f5-a0bcdac48fba.jpg?width=192,10999,9499.0,TV,Neptun,2023-10-11
"FHD LED SMART TV FUEGO 43EL610 ANDT, 43""(109cm), 60Hz, AndroidTV, WiFi",https://www.neptun.mk/categories/televizori/FUEGO-43-EL-610-AND-T,https://www.neptun.mk/2023/10/06/FUEGO-43EL610-ANDT.jpg?width=192,10999,9999.0,TV,Neptun,2023-10-11
"HD Ready SMART LED TV HISENSE 32 A4 K, 32"" (82cm), Wi-Fi",https://www.neptun.mk/categories/televizori/HISENSE-32-A4-K,https://www.neptun.mk/2023/09/01/32A4K.jpg?width=192,12999,9999.0,TV,Neptun,2023-10-11
"4k UHD SMART DLED TV FUEGO 43 ELU 610 AND T, 43""(108cm), Android TV, Wifi",https://www.neptun.mk/categories/televizori/FUEGO-43-ELU-610-AND-T,https://www.neptun.mk/2023/10/06/FUEGO-43-ELU-610-AND-T.jpg?width=192,11999,,TV,Neptun,2023-10-11
"HD SMART LED TV GRUNDIG 32 GGH 6700B, 32""(80cm)",https://www.neptun.mk/categories/televizori/GRUNDIG-32-GGH-6700B,https://www.neptun.mk/2023/08/11/32_GGH_6700B.png?width=192,12999,11999.0,TV,Neptun,2023-10-11
"SMART HD LED PHILIPS 32 PHS 6808, 32"" (82cm), Wi-Fi",https://www.neptun.mk/categories/televizori/PHILIPS-32-PHS-6808,https://www.neptun.mk/2023/05/27/Philips01_f0bedc4d-8ffc-402b-b002-cb991c07f3fd.JPG?width=192,14499,12499.0,TV,Neptun,2023-10-11
"4k UHD LED Smart TV FUEGO 50ELU610 ANDT, 50""(127cm), AndroidTV, WiFi",https://www.neptun.mk/categories/televizori/FUEGO-50-ELU-610-AND-T,https://www.neptun.mk/2023/10/06/FUEGO-50ELU610-ANDT.jpg?width=192,15499,14499.0,TV,Neptun,2023-10-11
"HD SMART LED TV LG 32 LQ630B6LA, 32""(81cm), α5 Gen5, Wifi",https://www.neptun.mk/categories/televizori/LG-32-LQ-630B6-LA,https://www.neptun.mk/2022/07/29/222_1e0bae8b-bece-4b67-92a2-c2058b54acc4.JPG?width=192,15999,14999.0,TV,Neptun,2023-10-11
"4k UHD LED SMART TV HISENSE 43 A6BG, 43""(108cm), HDR 10+, Wifi",https://www.neptun.mk/categories/televizori/HISENSE-43-A6-BG,https://www.neptun.mk/2022/03/09/12_01fe7aac-9e97-4382-a504-e437332fa645.JPG?width=192,19999,14999.0,TV,Neptun,2023-10-11
"FHD SMART LED TV PHILIPS 43 PFS6805, 43""(108cm), HDR10, 20W, Wifi",https://www.neptun.mk/categories/televizori/PHILIPS-43-PFS-6805,https://www.neptun.mk/2022/05/18/88_0810e289-e4f0-407e-946b-3cd8c3d7fb43.JPG?width=192,19999,15599.0,TV,Neptun,2023-10-11
"FHD SMART LED TV PHILIPS 43 PFS 6855, 43""(108cm), USB, CI+, LAN",https://www.neptun.mk/categories/televizori/PHILIPS-43-PFS-6855,https://www.neptun.mk/2022/10/07/2222_4f2e8a23-ea19-41f0-ba94-db9c55703dee.JPG?width=192,18999,15699.0,TV,Neptun,2023-10-11
"4k UHD DLED SMART TV HISENSE 43 A6 K, 43""(108cm)",https://www.neptun.mk/categories/televizori/HISENSE-43-A6-K,https://www.neptun.mk/2023/09/01/43A6K.jpg?width=192,16999,15999.0,TV,Neptun,2023-10-11
"4k UHD LED Smart TV FUEGO 55ELU610 ANDT, 55""(139cm), AndroidTV, WiFi",https://www.neptun.mk/categories/televizori/FUEGO-55-ELU-610-AND-T,https://www.neptun.mk/2023/10/06/FUEGO-55ELU610-ANDT.jpg?width=192,18499,16999.0,TV,Neptun,2023-10-11
"4k UHD SMART TV GRUNDIG 43 GGU7950A, 43""(108cm), Android TV, Bluetooth, Wifi",https://www.neptun.mk/categories/televizori/GRUNDIG-43-GGU-7950-A,https://www.neptun.mk/2023/08/11/43_GGU_7950A.png?width=192,22999,17995.0,TV,Neptun,2023-10-11
"4k UHD SMART TV GRUNDIG 43 GHU 7800 B, 43""(108cm)",https://www.neptun.mk/categories/televizori/GRUNDIG-43-GHU-7800-B,https://www.neptun.mk/2023/08/22/Grundig06.JPG?width=192,18999,17999.0,TV,Neptun,2023-10-11
"FHD SMART LED TV PHILIPS 43 PFS 6808, 43""(108cm)",https://www.neptun.mk/categories/televizori/PHILIPS-43-PFS-6808,https://www.neptun.mk/2023/09/06/Philips_4e7f9aae-8c7c-44e1-b617-42197e4108ca.JPG?width=192,20999,17999.0,TV,Neptun,2023-10-11
"4k UHD SMART LED TV LG 43 UQ70003LBQ, 43""(108cm), α5 Gen5 AI, Wifi",https://www.neptun.mk/categories/televizori/LG-43-UQ-70003-LBQ,https://www.neptun.mk/2022/07/07/888_9d549dd6-3dbb-4394-89cd-ec43fcf08531.JPG?width=192,25999,18995.0,TV,Neptun,2023-10-11
"4k UHD LED SMART TV HISENSE 50 A6BG, 50""(127cm), HDR 10+ , Wifi",https://www.neptun.mk/categories/televizori/HISENSE-50-A6-BG,https://www.neptun.mk/2022/03/09/1201fe7aac-9e97-4382-a504-e437332fa645_1739d35f-7161-423f-9b66-fd6471b4c1d4.JPG?width=192,24999,18999.0,TV,Neptun,2023-10-11
"4k UHD SMART LED PHILIPS 43 PUS 7657, 43""(108cm), Dual Core, WiFi",https://www.neptun.mk/categories/televizori/PHILIPS-43-PUS-7657,https://www.neptun.mk/2022/09/28/111_0cec1640-1de6-49d1-b141-6f966ba2ec8f.JPG?width=192,24999,18999.0,TV,Neptun,2023-10-11
"4k UHD Smart TV SAMSUNG UE43TU7102 KXXH, 43""(108cm), 2000Hz, Wifi",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-43-TU-7102-KXXH,https://www.neptun.mk/2020/06/10/11_eac358a7-ff45-42a4-82d8-d83bb86bfdaa.jpg?width=192,28299,19495.0,TV,Neptun,2023-10-11
"4k UHD SMART LED TV LG 43 UQ75003LF, 43""(108cm), α5 Gen5 AI, Wifi",https://www.neptun.mk/categories/televizori/LG-43-UQ-75003-LF,https://www.neptun.mk/2022/07/07/999_129fb55f-1fb9-4274-95de-18740249cfc0.JPG?width=192,25999,19995.0,TV,Neptun,2023-10-11
"UltraHD SMART LED TV GRUNDIG 43 GHU 7970 B, 43""(108cm)",https://www.neptun.mk/categories/televizori/GRUNDIG-43-GHU-7970-B,https://www.neptun.mk/2023/08/22/Grundig01.JPG?width=192,20999,19999.0,TV,Neptun,2023-10-11
"FHD DLED SMART TV SONY KD 32 W800 P1AEP, 32"" (81cm)",https://www.neptun.mk/categories/televizori/SONY-KD-32-W800-P1AEP,https://www.neptun.mk/2023/06/28/Sony_b954f561-acee-4fea-a699-61cc5f679424.JPG?width=192,24999,19999.0,TV,Neptun,2023-10-11
"4k UHD Smart TV SAMSUNG UE 43 AU 7022 KXXH, 43"" (108cm), 2000Hz, HDR 10+",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-43-AU-7022-KXXH,https://www.neptun.mk/2023/02/27/tv_snajder.JPG?width=192,25499,19999.0,TV,Neptun,2023-10-11
"4k UHD SMART LED PHILIPS 43 PUS 7608 43""(108cm) HDR10+",https://www.neptun.mk/categories/televizori/PHILIPS-43-PUS-7608,https://www.neptun.mk/2023/09/25/Philips01_c487f5f7-fc93-450a-a681-681a9242cb4d.JPG?width=192,22999,20299.0,TV,Neptun,2023-10-11
"4k UHD SMART TV GRUNDIG 50 GHU 7800 B, 50""(127cm)",https://www.neptun.mk/categories/televizori/GRUNDIG-50-GHU-7800-B,https://www.neptun.mk/2023/08/22/Grundig02.JPG?width=192,22699,20499.0,TV,Neptun,2023-10-11
"4k UHD DLED SMART TV HISENSE 50 A6 K, 50""(127cm)",https://www.neptun.mk/categories/televizori/HISENSE-50-A6-K,https://www.neptun.mk/2023/09/01/50A6K.jpg?width=192,21999,20999.0,TV,Neptun,2023-10-11
"4k UHD DLED SMART TV HISENSE 55 A6 BG, 55""(139.7cm), Wi-Fi",https://www.neptun.mk/categories/televizori/HISENSE-55-A6-BG,https://www.neptun.mk/2023/08/18/Hisense_40726430-e6fb-472c-ae34-a0b51ef7df56.JPG?width=192,24999,20999.0,TV,Neptun,2023-10-11
"4k UHD Smart TV SAMSUNG UE 43 AU 7092 UXXH, 43"" (108cm), 2000Hz, HDR 10+",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-43-AU-7092-UXXH,https://www.neptun.mk/2022/10/19/229d402071-e435-41f8-8bb7-32649a0c1b2a_af1fe435-5807-4c0d-854c-ba835bfb5cec.jpg?width=192,25499,20999.0,TV,Neptun,2023-10-11
"4k UHD Smart TV SAMSUNG UE 43 AU7172UXXH, 2000Hz, HDR 10+, Wifi",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-43-AU-7172-UXXH,https://www.neptun.mk/2021/04/29/22_93afc548-fbc8-46d6-80ac-bd789984153b.JPG?width=192,25999,20999.0,TV,Neptun,2023-10-11
"4К LED UHD Smart TV SAMSUNG UE 43 CU 7172 UXXH, 43""(108cm)",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-43-CU-7172-UXXH,https://www.neptun.mk/2023/03/23/26.JPG?width=192,29999,20999.0,TV,Neptun,2023-10-11
"4k UHD SMART LED TV LG 50 UQ70003LBQ, 50""(127cm), α5 Gen5 AI, Wifi",https://www.neptun.mk/categories/televizori/LG-50-UQ-70003-LBQ,https://www.neptun.mk/2022/07/07/888_bd76f051-bc03-4e88-80f3-736e53a04675.JPG?width=192,29999,21995.0,TV,Neptun,2023-10-11
"4k UHD SMART LED TV LG 43 UQ 80003 LB, 43""(108cm), α5 Gen5 AI, α5 Gen5 AI, WiFi",https://www.neptun.mk/categories/televizori/LG-43-UQ-80003-LB,https://www.neptun.mk/2022/10/08/000_bae952ac-e1ae-400e-a0de-90dd5be03564.JPG?width=192,30999,21995.0,TV,Neptun,2023-10-11
"4K UHD SMART TV LG 43 UR 73003 LA, 43""(108cm)",https://www.neptun.mk/categories/televizori/LG-43-UR-73003-LA,https://www.neptun.mk/2023/09/05/LG_a0da9e24-e55e-4e7e-8cf3-211e9716d846.JPG?width=192,23999,21999.0,TV,Neptun,2023-10-11
"4k UHD SMART LED PHILIPS 50 PUS 7657, 50""(127cm), Dual Core, WiFi",https://www.neptun.mk/categories/televizori/PHILIPS-50-PUS-7657,https://www.neptun.mk/2022/09/28/1110cec1640-1de6-49d1-b141-6f966ba2ec8f_30af7a76-d9b0-433d-9ea8-9c52222cb5bb.JPG?width=192,29999,21999.0,TV,Neptun,2023-10-11
"4k UHD DLED SMART TV HISENSE 55 A6 K, 55""(139cm)",https://www.neptun.mk/categories/televizori/HISENSE-55-A6-K,https://www.neptun.mk/2023/09/01/55A6K.jpg?width=192,24999,22499.0,TV,Neptun,2023-10-11
"4k UHD SMART LED TV LG 50 UQ75003LF, 50""(127cm), α5 Gen5 AI, Wifi",https://www.neptun.mk/categories/televizori/LG-50-UQ-75003-LF,https://www.neptun.mk/2022/07/29/999_5c1ade05-b52a-4d86-b880-916918ac1b76.JPG?width=192,30999,22995.0,TV,Neptun,2023-10-11
"4k UHD QLED SMART TV HISENSE 50A7GQ, 50""(127cm), Quantum Dots, Wifi",https://www.neptun.mk/categories/televizori/HISENSE-50-A7-GQ,https://www.neptun.mk/2022/02/11/4.JPG?width=192,28999,22999.0,TV,Neptun,2023-10-11
"4k UHD SMART LED TV PHILIPS 43 PUS 8007, 43""(108cm), Quad Core, Wi-Fi",https://www.neptun.mk/categories/televizori/PHILIPS-43-PUS-8007,https://www.neptun.mk/2022/09/28/555_328dba1a-f8bf-4053-a96c-52211da80eff.JPG?width=192,28999,22999.0,TV,Neptun,2023-10-11
"4k UHD SMART TV GRUNDIG 50 GHU7970B, 50""(127cm), Android TV",https://www.neptun.mk/categories/televizori/GRUNDIG-50-GHU-7970-B,https://www.neptun.mk/2023/09/11/50ghu7970b.jpg?width=192,23999,,TV,Neptun,2023-10-11
"4k UHD SMART LED TV GRUNDIG 55 GHU 7800 B, 55""(139.7cm), Android TV, 900Hz, Wifi",https://www.neptun.mk/categories/televizori/GRUNDIG-55-GHU-7800-B,https://www.neptun.mk/2023/09/11/55ghu7800b.jpg?width=192,23999,,TV,Neptun,2023-10-11
"4k UHD Smart TV SAMSUNG UE 50 AU 7092 UXXH, 2000Hz, 50"" (127cm)",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-50-AU-7092-UXXH,https://www.neptun.mk/2023/02/09/tv.PNG?width=192,31999,23999.0,TV,Neptun,2023-10-11
"4k UHD Smart TV SAMSUNG UE50TU7092 UXXH, 50"" (127cm), 2000Hz , WiFi",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-50-TU-7092-UXXH,https://www.neptun.mk/2020/10/15/1_91bcfb27-462a-4a58-b329-b34a9b09240c.JPG?width=192,30499,24995.0,TV,Neptun,2023-10-11
"4k UHD SMART TV LG 43 UR 80003 LJ, 43""(108cm), α5 gen6",https://www.neptun.mk/categories/televizori/LG-43-UR-80003-LJ,https://www.neptun.mk/2023/09/04/LG_9dca7c63-9977-42a6-879d-7114916cf953.JPG?width=192,24999,,TV,Neptun,2023-10-11
"4k UHD LED SMART TV PHILIPS 50 PUS 7608, 50""(127cm)",https://www.neptun.mk/categories/televizori/PHILIPS-50-PUS-7608,https://www.neptun.mk/2023/09/05/0102_9c436cf6-ab33-4c79-a0e0-50021b642f91.JPG?width=192,25999,24999.0,TV,Neptun,2023-10-11
"4k UHD LED Smart TV FUEGO 65ELU610 ANDT, AndroidTV, WiFi",https://www.neptun.mk/categories/televizori/FUEGO-65-ELU-610-AND-T,https://www.neptun.mk/2023/10/06/FUEGO-65ELU610-ANDT.jpg?width=192,25999,24999.0,TV,Neptun,2023-10-11
"4k UHD Smart TV SAMSUNG UE 50 AU7172UXXH, 2000Hz, HDR 10+, Wifi",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-50-AU-7172-UXXH,https://www.neptun.mk/2021/03/29/22_9d402071-e435-41f8-8bb7-32649a0c1b2a.JPG?width=192,32999,24999.0,TV,Neptun,2023-10-11
"4К UHD Smart TV SAMSUNG UE 43 BU8072UXXH, 43""(108cm), 2200Hz, Bluetooth, Wifi",https://www.neptun.mk/categories/televizori/SAMSUNG-UE-43-BU-8072-UXXH,https://www.neptun.mk/2022/05/10/80722_322e3a8a-09a3-4da7-ba88-be534806b523.JPG?width=192,33499,24999.0,TV,Neptun,2023-10-11
"4k UHD SMART LED PHILIPS 55 PUS 7657, 55""(139.7cm), Dual Core, WiFi",https://www.neptun.mk/categories/televizori/PHILIPS-55-PUS-7657,https://www.neptun.mk/2022/09/28/1110cec1640-1de6-49d1-b141-6f966ba2ec8f_6d40bb50-05c6-4eed-a7b3-ae5926059f7d.JPG?width=192,34999,24999.0,TV,Neptun,2023-10-11
"4k UHD SMART TV LG 43 UR 78003 LK, 43""(108cm)",https://www.neptun.mk/categories/televizori/LG-43-UR-78003-LK,https://www.neptun.mk/2023/08/17/LG01_a9d0e55b-feb1-42dd-b448-263e3d56ca8e.JPG?width=192,25999,,TV,Neptun,2023-10-11
